timestamp,__name__,cluster,label_kubernetes_io_arch,label_node_openshift_io_os_id,prometheus,tenant_id,value
2022-04-13 10:59:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 10:59:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:00:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:00:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:01:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:01:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:02:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:02:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:03:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:03:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:04:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:04:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:05:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:05:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:06:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:06:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:07:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:07:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:08:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:08:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:09:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:09:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:10:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:10:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:11:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:11:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:12:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:12:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:13:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:13:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:14:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
